discount_id,description,discount_value,start_date,end_date
5510,Section again season series run once figure.,19.26,2024-07-15 16:17:28.882024,2024-08-21 03:06:50.280176
5511,Federal own ago myself what edge knowledge.,28.27,2024-09-08 02:03:40.078662,2024-03-28 11:51:08.626379
5512,Trip long tough child authority door responsibility.,16.62,2024-03-13 23:55:56.317264,2024-09-09 02:36:44.287730
5513,Important yes stay attack American war.,41.84,2024-02-17 01:10:58.975149,2024-03-21 18:22:04.374459
5514,Cost commercial price skin worker theory five tough.,11.96,2024-06-24 10:29:03.568074,2024-03-04 04:58:56.665510
5515,Woman population institution near thus public.,27.97,2024-03-14 05:23:10.095500,2024-07-22 01:40:15.202240
5516,Staff less see else different radio drug.,7.15,2024-08-23 11:00:13.246166,2024-06-27 16:29:47.868001
5517,Run laugh choice however.,32.98,2024-08-21 14:10:57.304466,2024-08-03 13:44:08.606270
5518,Travel Mr represent knowledge pretty respond war.,12.65,2024-02-16 16:38:29.598597,2024-03-31 22:43:07.114406
5519,Chair few again dark miss.,25.42,2024-01-25 22:57:25.724413,2024-09-07 03:22:59.812255
5520,Design worry possible opportunity.,20.65,2024-09-09 18:34:22.150604,2024-02-24 08:39:01.311930
5521,Fish long later interest.,32.94,2024-06-01 07:07:11.419697,2024-02-21 22:02:13.213696
5522,Eye kitchen take kitchen with part late.,24.77,2024-03-19 17:01:51.705973,2024-02-25 02:40:17.238140
5523,Space feel daughter court rest top black.,36.59,2024-09-09 02:33:47.571111,2024-03-01 01:30:28.454778
5524,Him lay trip degree garden clear.,34.77,2024-09-03 09:30:11.395725,2024-03-29 02:19:13.481848
5525,Really well later must level.,29.8,2024-06-16 22:02:17.269468,2024-02-02 02:14:20.103222
5526,Read fire outside score.,41.82,2024-08-05 05:16:02.449581,2024-06-20 03:34:58.760719
5527,Beyond let miss move.,26.89,2024-04-10 10:01:22.381388,2024-05-07 12:22:00.051995
5528,Foreign year beautiful.,37.56,2024-08-03 16:44:52.400701,2024-04-23 04:34:42.765578
5529,Black news attention easy manager itself.,27.3,2024-01-20 04:08:53.631944,2024-05-09 06:38:41.705637
5530,Place foot scientist best cover.,47.35,2024-04-28 08:23:40.268872,2024-06-12 22:07:10.471829
5531,Of force community ball but address only.,38.92,2024-08-04 11:32:28.802050,2024-06-28 02:09:07.280957
5532,Over local else born attention often never exist.,28.53,2024-01-20 03:32:07.077549,2024-01-13 19:17:47.003284
5533,Two because sell same material.,9.77,2024-06-16 21:25:32.534828,2024-09-01 07:38:49.205079
5534,Bring wall billion occur reason.,18.84,2024-02-23 03:30:18.717798,2024-05-24 00:19:58.650290
5535,Their off yes adult network full.,43.6,2024-07-24 21:18:19.873977,2024-06-29 06:22:56.590181
5536,Per parent exactly address coach official.,27.43,2024-04-05 16:55:09.789360,2024-01-01 00:15:08.382111
5537,Itself occur sit message sister.,10.09,2024-02-03 11:35:44.755731,2024-07-05 14:18:22.770344
5538,Show sort thing movement.,26.18,2024-07-20 23:13:47.157825,2024-05-04 21:26:33.808489
5539,Bag level bit possible by.,26.86,2024-08-06 22:37:46.176587,2024-04-21 18:16:54.923188
5540,Candidate energy make fall consider field top question.,45.18,2024-05-08 07:55:23.656839,2024-06-02 23:53:16.418099
5541,Level season economic however dream cold dog factor.,45.01,2024-07-25 07:05:29.299685,2024-06-11 20:59:52.369647
5542,Woman act avoid voice.,13.99,2024-06-19 01:47:08.967219,2024-05-05 13:02:15.935984
5543,Add capital why day simply.,24.31,2024-05-11 01:12:10.301952,2024-05-16 02:10:12.298164
5544,A large produce plan.,36.23,2024-06-10 12:26:00.579084,2024-09-03 04:11:59.503196
5545,Article wait its look local wife.,29.84,2024-04-04 06:19:23.502227,2024-03-17 00:21:00.773850
5546,Including pull increase over need number.,35.87,2024-08-24 12:41:01.159593,2024-09-14 03:56:38.615339
5547,Boy box major degree trip job owner.,16.35,2024-07-21 03:50:21.037603,2024-07-21 16:16:40.205847
5548,Safe meet standard house possible every.,17.93,2024-05-06 12:07:20.936967,2024-08-15 15:37:24.363758
5549,Early energy indicate property.,30.22,2024-06-07 16:15:13.071653,2024-08-12 16:14:25.072204
5550,Create region see think include.,9.65,2024-09-11 15:22:17.181312,2024-01-28 01:36:57.841848
5551,Among paper memory walk.,12.21,2024-07-05 22:18:05.863611,2024-09-16 17:49:25.255570
5552,Free process month throw.,12.51,2024-02-05 20:00:40.764550,2024-08-23 00:40:11.643509
5553,Matter size cover stand.,42.49,2024-07-16 00:25:52.721793,2024-02-05 12:14:28.429070
5554,Society office table forward throughout.,10.3,2024-09-12 11:24:03.937252,2024-08-13 20:43:25.127234
5555,Design put next truth member area.,41.59,2024-01-12 18:48:36.610361,2024-02-07 00:56:51.611434
5556,Radio five thank market detail quite reality interesting.,11.25,2024-06-24 23:30:50.959919,2024-04-10 11:46:56.982722
5557,School federal health collection.,23.55,2024-04-13 04:36:31.377479,2024-08-27 05:52:53.547395
5558,Unit few often effort three already woman.,21.29,2024-02-21 07:39:08.710904,2024-05-31 21:52:29.457368
5559,Father commercial many test.,13.43,2024-09-02 09:50:38.609659,2024-06-23 10:23:28.620658
5560,Use fund collection safe card rest sea.,10.8,2024-08-02 00:42:25.201916,2024-01-23 05:16:25.946442
5561,Ball interview because energy cause.,14.35,2024-09-10 08:42:11.399566,2024-07-08 03:20:18.168343
5562,Western same health member human.,10.97,2024-09-16 09:30:36.207488,2024-07-07 16:54:44.841832
5563,Large benefit recognize.,27.97,2024-08-23 19:40:23.392737,2024-01-26 21:52:52.954393
5564,Carry magazine sense however.,8.85,2024-06-21 03:54:13.891300,2024-05-05 08:37:32.855749
5565,Today on indicate your simply.,26.81,2024-03-18 22:33:50.889491,2024-03-12 17:01:53.205201
5566,Fine business site blood until every student.,24.66,2024-05-02 19:17:07.666375,2024-06-29 07:14:00.262026
5567,Read when quality strong oil local.,11.83,2024-06-27 06:07:48.758960,2024-05-17 21:37:34.474947
5568,Economic hit level.,16.89,2024-06-01 19:45:14.110789,2024-08-20 10:41:31.172712
5569,Son compare hour population.,40.37,2024-03-06 14:45:02.759017,2024-06-06 20:57:16.303465
5570,Knowledge Republican last difficult start animal our.,48.79,2024-07-06 17:09:54.174357,2024-07-03 18:52:42.499249
5571,Mr effort father much cause.,24.67,2024-09-09 22:21:24.331308,2024-02-20 08:39:18.657701
5572,American market where into.,17.67,2024-05-19 21:25:20.316966,2024-08-08 20:36:23.141874
5573,Four nature management activity soon institution not.,19.69,2024-06-14 23:48:35.906998,2024-05-22 18:35:17.873342
5574,World away would truth kid.,26.21,2024-05-18 17:47:10.098889,2024-02-19 15:27:41.961136
5575,Size long throw most.,29.5,2024-09-05 09:25:00.579298,2024-04-10 01:49:03.918101
5576,Soldier water civil score young stuff.,9.93,2024-07-26 22:17:07.170316,2024-01-08 00:56:11.966751
5577,Hair dog rest friend community.,46.28,2024-07-24 15:15:56.340822,2024-01-04 13:36:23.056894
5578,Price land author outside staff knowledge study.,23.44,2024-06-26 21:46:10.250159,2024-03-28 21:15:28.729213
5579,Through difference deep article audience concern.,25.83,2024-01-01 23:50:56.984691,2024-09-06 20:55:59.804487
5580,Down despite water project those letter.,45.29,2024-02-23 04:16:49.898577,2024-01-30 09:19:17.217827
5581,Until clear smile exist over.,35.27,2024-03-04 10:02:18.202445,2024-07-21 10:10:58.874557
5582,Way building bank consider.,13.75,2024-09-07 05:04:08.719640,2024-03-04 11:04:39.148320
5583,Avoid old management budget participant notice indeed per.,26.68,2024-01-17 07:46:52.143944,2024-01-25 15:06:23.381934
5584,Imagine item report prepare number ok store.,45.26,2024-04-15 12:18:48.507118,2024-03-19 07:13:41.272399
5585,Group home life similar hard.,39.69,2024-05-25 07:18:02.793519,2024-05-20 19:21:15.184129
5586,Himself collection return article firm young.,30.4,2024-06-10 15:55:16.130646,2024-03-05 03:29:04.277185
5587,Guy air wide.,36.45,2024-03-28 21:01:30.218218,2024-01-07 14:01:27.006163
5588,Tv audience game century energy themselves.,7.44,2024-07-02 21:03:55.354871,2024-09-21 06:15:58.348027
5589,Organization scene pay travel.,24.83,2024-06-03 06:36:17.251145,2024-05-30 10:04:41.642118
5590,Discuss reality attack contain answer.,48.21,2024-02-13 12:41:58.600119,2024-08-18 13:58:12.445130
5591,East low along road.,24.79,2024-02-02 03:19:20.889438,2024-08-27 09:56:58.679423
5592,Its young sport yourself suggest phone mission.,44.94,2024-07-10 19:28:39.893454,2024-05-15 06:43:40.397676
5593,High front any sport economy.,43.51,2024-04-09 10:14:32.322858,2024-03-27 02:33:55.815253
5594,Move however author.,10.2,2024-06-19 21:11:37.981369,2024-09-11 22:16:32.945102
5595,Heavy unit should move girl field.,47.64,2024-06-14 12:21:14.266433,2024-03-12 14:13:06.813570
5596,Different very reduce both example expect woman camera.,38.09,2024-07-05 19:02:17.844443,2024-08-12 17:28:01.428119
5597,Media history rather owner.,30.15,2024-04-21 20:01:24.692903,2024-07-15 15:43:15.512490
5598,Decide respond hotel happen present more.,23.0,2024-08-12 14:05:17.654096,2024-01-07 18:29:06.826886
5599,Want sister fly oil quite different building.,20.74,2024-09-02 11:31:04.416641,2024-01-29 16:20:27.155007
5600,Worker benefit network Mr model top.,35.66,2024-03-29 17:15:43.802141,2024-02-11 10:45:32.389833
5601,Tend everyone just general.,47.59,2024-02-16 04:49:06.039962,2024-07-26 14:14:09.308520
5602,National population manage morning wish.,23.31,2024-01-07 22:43:45.425194,2024-03-22 17:21:21.010922
5603,International TV care during support.,5.34,2024-08-05 21:08:05.064604,2024-03-28 10:05:10.264967
5604,Share entire member.,23.35,2024-03-21 20:04:19.749112,2024-05-17 15:19:09.419294
5605,Indeed but pretty child south stage.,15.1,2024-06-26 15:19:31.584299,2024-06-13 04:13:31.028727
5606,Debate minute everyone act possible.,49.31,2024-07-27 16:56:58.191040,2024-06-02 00:57:51.885565
5607,Yourself doctor consumer indicate international budget.,22.13,2024-01-24 07:05:51.365450,2024-05-21 22:47:19.021112
5608,Reflect show audience.,7.05,2024-06-25 00:39:53.744613,2024-01-07 14:53:21.110065
5609,Executive drug thousand.,20.8,2024-07-05 10:22:44.711129,2024-06-19 03:30:00.882349
5610,Shake become environmental boy put current lay.,23.7,2024-05-02 05:41:49.539657,2024-04-30 10:31:30.727884
5611,Court base whole fly direction.,27.13,2024-05-23 23:31:34.616131,2024-09-14 19:29:30.864122
5612,His shoulder forget history company create.,13.76,2024-05-30 23:28:44.470193,2024-07-01 16:03:31.167418
5613,Fact agreement too off player memory section.,26.44,2024-04-28 00:01:59.455926,2024-01-28 12:04:13.053557
5614,Indicate memory already should teach.,17.94,2024-03-16 09:43:44.457968,2024-03-20 21:59:59.853484
5615,Charge do scientist heart gas with.,11.67,2024-04-13 08:13:15.512315,2024-03-25 10:18:15.259920
5616,Become world employee away art throw land.,44.95,2024-08-25 05:24:23.708018,2024-01-10 03:33:16.463721
5617,Occur worry several piece.,38.27,2024-08-13 18:48:39.694072,2024-08-06 15:52:10.761846
5618,Line health talk kind.,24.99,2024-05-13 11:35:11.621501,2024-08-14 21:54:20.526131
5619,While goal sign professional.,39.35,2024-05-11 12:24:19.317212,2024-02-10 04:16:37.436640
5620,Our enjoy seek foreign.,49.72,2024-06-12 07:00:30.267023,2024-06-02 12:18:00.626196
5621,Town long occur about great that rock.,26.91,2024-08-27 19:22:08.802140,2024-09-03 19:06:45.243392
5622,Next rich through north among.,31.82,2024-05-09 18:07:53.372416,2024-08-19 08:39:49.262312
5623,Fall money finally street.,9.42,2024-06-04 10:05:00.598050,2024-02-08 06:07:41.651335
5624,Successful opportunity easy share he involve series.,5.19,2024-04-16 02:00:39.886004,2024-04-12 18:03:03.099634
5625,Away agree then somebody available.,12.27,2024-02-15 20:17:56.914026,2024-06-27 08:22:12.303619
5626,Social son scene industry return away.,5.76,2024-04-29 01:49:46.532378,2024-03-20 09:45:51.417779
5627,Surface order win friend television military drop.,43.47,2024-06-14 17:23:43.898333,2024-08-15 08:32:59.471955
5628,Both meet control need receive plant.,35.94,2024-06-03 03:11:59.585004,2024-08-16 19:43:18.319269
5629,Simple put deal make trial.,6.9,2024-09-01 22:25:49.934991,2024-03-16 03:49:27.128844
5630,Specific of live herself a.,45.36,2024-02-08 09:40:48.294612,2024-09-15 02:10:05.414408
5631,Man everybody through process find bill effect.,19.86,2024-07-27 16:05:24.670500,2024-06-27 10:33:10.696139
5632,Rich resource director admit call spend possible.,48.88,2024-09-05 05:30:56.300652,2024-09-09 23:00:15.949996
5633,Nearly to any cover seek century performance.,41.13,2024-01-02 17:29:14.300952,2024-07-14 11:35:02.529759
5634,Up in describe meeting respond off listen most.,47.12,2024-08-04 12:05:21.728253,2024-07-08 07:49:45.294476
5635,Whatever affect commercial thought professor.,8.52,2024-05-24 00:42:01.239065,2024-03-22 16:05:19.464455
5636,College idea continue main very and add.,21.64,2024-02-28 11:58:19.975346,2024-01-28 05:35:14.674797
5637,Same city market dream cultural attention tough.,40.11,2024-08-29 23:05:47.297048,2024-08-26 16:40:20.955840
5638,Loss eight coach.,31.84,2024-08-12 08:12:28.810650,2024-08-20 04:34:26.343257
5639,Board occur try material answer win young far.,34.7,2024-02-02 09:20:10.354973,2024-01-02 08:37:40.815808
5640,Organization draw direction goal stop always.,46.31,2024-09-12 06:15:41.527889,2024-04-08 11:12:48.764786
5641,Move debate change.,12.07,2024-01-24 00:59:27.135709,2024-06-14 05:29:36.385034
5642,Fine loss design big garden phone.,7.05,2024-07-27 19:22:44.587080,2024-08-15 18:13:43.503312
5643,Year suddenly later church.,46.67,2024-07-30 04:13:06.471832,2024-02-11 06:13:45.495625
5644,Radio from sister record over happen.,25.2,2024-08-14 04:15:57.549950,2024-08-16 09:19:47.521912
5645,Course way feeling.,11.59,2024-03-03 23:00:34.527362,2024-06-10 17:28:53.096720
5646,Manager building build feel.,46.14,2024-09-22 03:19:48.786125,2024-07-13 13:55:43.040979
5647,Civil be firm hit.,29.09,2024-01-22 20:20:04.112329,2024-01-14 02:07:42.674561
5648,Cut say level analysis mind race.,9.63,2024-03-06 10:23:19.615310,2024-07-30 23:28:50.675786
5649,Call value blue with market ever dark.,43.67,2024-03-29 08:25:19.205018,2024-01-02 05:40:26.802083
5650,Put simply whatever describe.,19.43,2024-01-21 00:15:16.731032,2024-05-12 23:13:53.873149
5651,Will last eat level.,43.55,2024-08-14 03:20:20.216539,2024-01-25 02:30:14.062073
5652,Goal and million opportunity amount born.,17.92,2024-08-19 18:58:11.907751,2024-06-17 16:36:11.548211
5653,City meeting unit rock style organization food color.,50.0,2024-08-25 09:26:32.577522,2024-08-29 15:40:14.912755
5654,Better value center style charge lose guy.,34.15,2024-06-27 15:38:19.556825,2024-03-25 16:21:16.460099
5655,Able his site rest moment morning since.,17.97,2024-09-20 03:36:13.711095,2024-09-05 02:25:12.838378
5656,Buy report treat.,13.1,2024-06-28 01:48:14.830611,2024-06-25 14:03:26.045046
5657,People relationship part rest per box.,23.9,2024-09-22 07:37:14.747703,2024-05-27 08:16:17.899547
5658,Whole top leg radio suggest.,12.81,2024-08-10 21:11:38.819461,2024-07-21 13:16:52.722939
5659,Past agency short.,33.19,2024-09-03 20:31:54.271209,2024-03-07 20:26:54.545594
5660,Indeed control source letter surface.,23.8,2024-03-10 07:18:02.003711,2024-02-02 00:42:16.507431
5661,Indicate show theory gas.,29.81,2024-02-09 14:50:08.420889,2024-03-20 04:20:51.326730
5662,Skill change already act occur consider right.,35.13,2024-07-15 03:01:43.266355,2024-01-02 18:01:27.496490
5663,Him determine election media movement billion sell.,25.4,2024-01-25 08:53:15.240717,2024-04-15 05:00:22.837420
5664,Finish think we movie cold each.,28.86,2024-07-11 10:12:45.882761,2024-02-27 01:28:58.672575
5665,During among responsibility.,16.94,2024-03-22 20:11:42.068847,2024-07-05 16:39:53.845627
5666,Throw serious big goal how.,5.85,2024-09-12 08:06:13.596585,2024-03-23 16:32:00.154413
5667,Like seek sign poor star.,35.55,2024-05-04 21:24:33.391024,2024-05-24 10:09:45.721213
5668,None home employee us.,25.14,2024-08-12 03:16:25.364039,2024-05-09 20:06:12.919157
5669,Dream join power.,29.99,2024-05-24 23:02:52.772446,2024-03-05 11:34:58.053601
5670,Course nice teach public Mrs range leader.,24.57,2024-06-11 15:57:45.021713,2024-05-01 16:26:51.224841
5671,We style president impact.,9.15,2024-07-21 05:47:53.725830,2024-04-15 17:18:02.074389
5672,Look speech throughout stand scientist series.,36.53,2024-01-23 15:52:48.479721,2024-08-03 06:47:53.653218
5673,Clearly coach great base.,46.3,2024-08-27 19:58:04.660968,2024-01-27 15:05:58.218509
5674,Start four food the but.,22.11,2024-06-27 09:09:28.364617,2024-09-21 01:03:18.003593
5675,Firm window two hospital.,34.93,2024-04-03 03:48:37.214862,2024-06-16 17:01:22.221601
5676,So someone watch season have.,18.13,2024-02-19 21:28:14.658133,2024-02-13 22:16:13.190107
